ticker,super_score_4d,tier,description,dimensions,weights,timing_convergence,timing_bonus,timing_reason,sector_momentum,tier_boost,sector_name,dj_ticker,institutional_details,price_target,upside_percent,fundamental_score,current_price
MMS,37.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'MMS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MIDD,37.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'MIDD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
TPC,37.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'TPC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RHLD,37.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'RHLD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
IFF,36.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 77.47, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,3,Basic Materials,DJUSBS,"{'ticker': 'IFF', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SXC,36.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 77.47, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,3,Basic Materials,DJUSBS,"{'ticker': 'SXC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SHCO,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'SHCO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NOMA,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'NOMA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EMPD,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'EMPD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
UAA,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'UAA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CASY,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'CASY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EFOI,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'EFOI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
DLTH,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'DLTH', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FFAI,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'FFAI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MCFT,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'MCFT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
XELB,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'XELB', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
VRA,35.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'VRA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
S,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'S', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
IT,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'IT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MSFT,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'MSFT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LYFT,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'LYFT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
GCTS,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'GCTS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AUR,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'AUR', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CRSR,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'CRSR', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AMZE,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'AMZE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AEYE,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'AEYE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
THRY,35.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'THRY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FCBC,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'FCBC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FCCO,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'FCCO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
PKBK,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'PKBK', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BFC,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'BFC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RMBI,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'RMBI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BY,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'BY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AASP,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'AASP', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
UBSI,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'UBSI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BFST,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'BFST', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SPGI,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'SPGI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
OSG,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'OSG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AROW,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'AROW', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NMCO,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'NMCO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NMZ,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'NMZ', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CCXIU,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'CCXIU', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BSBK,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'BSBK', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FRST,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'FRST', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FULT,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'FULT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BBT,35.4,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'BBT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EQPT,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'EQPT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NVT,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'NVT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
PRIM,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'PRIM', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
APG,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'APG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MWA,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'MWA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SGRP,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'SGRP', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
QRHC,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'QRHC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ESOA,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ESOA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NSC,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'NSC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ALG,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ALG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FTAI,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'FTAI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RDW,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'RDW', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RSG,35.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 64.1, 'institutional': 20}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'RSG', 'whales_holding': [{'whale_name': 'Vanguard Group', 'tier': 'mega', 'value': 238803572000, 'shares': 1126804, 'company_name': 'REPUBLIC SVCS INC'}], 'num_whales': 1, 'total_value': 238803572000, 'total_shares': 1126804, 'whale_score': 20}",,,50,
EMBY,35.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'EMBY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
PPTIN,35.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'PPTIN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SI,35.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'SI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
