ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,entry_price,entry_date,snapshot_id,return_7d,exit_price_7d
VKI,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,8.989999771118164,2026-02-08,20260208_183944,,
NAD,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,12.18000030517578,2026-02-08,20260208_183944,,
EDBL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.5999999046325684,2026-02-08,20260208_183944,,
FBRX,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,27.59000015258789,2026-02-08,20260208_183944,,
CUE,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.3199999928474426,2026-02-08,20260208_183944,,
BDL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,32.5,2026-02-08,20260208_183944,,
BETR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,26.68000030517578,2026-02-08,20260208_183944,,
ONFO,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.6039999723434448,2026-02-08,20260208_183944,,
JOBY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,10.520000457763672,2026-02-08,20260208_183944,,
S,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,13.220000267028809,2026-02-08,20260208_183944,,
SGHT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,5.869999885559082,2026-02-08,20260208_183944,,
WY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,26.63999938964844,2026-02-08,20260208_183944,,
OMCC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,4.159999847412109,2026-02-08,20260208_183944,,
HTFL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,27.739999771118164,2026-02-08,20260208_183944,,
INR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,17.270000457763672,2026-02-08,20260208_183944,,
PLUG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,2.0799999237060547,2026-02-08,20260208_183944,,
SRRK,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,47.619998931884766,2026-02-08,20260208_183944,,
DHC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,6.369999885559082,2026-02-08,20260208_183944,,
FPI,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,11.609999656677246,2026-02-08,20260208_183944,,
ACNB,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,52.77000045776367,2026-02-08,20260208_183944,,
UMH,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,15.90999984741211,2026-02-08,20260208_183944,,
IMVT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,27.049999237060547,2026-02-08,20260208_183944,,
IT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,156.3300018310547,2026-02-08,20260208_183944,,
ITW,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,293.57000732421875,2026-02-08,20260208_183944,,
MSFT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,401.1400146484375,2026-02-08,20260208_183944,,
NOG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,25.63999938964844,2026-02-08,20260208_183944,,
IFF,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,74.81999969482422,2026-02-08,20260208_183944,,
OXM,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,40.02000045776367,2026-02-08,20260208_183944,,
ARE,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,55.900001525878906,2026-02-08,20260208_183944,,
MSGM,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.640000104904175,2026-02-08,20260208_183944,,
CRMT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,24.450000762939453,2026-02-08,20260208_183944,,
DLX,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,27.799999237060547,2026-02-08,20260208_183944,,
KYMR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,79.58999633789062,2026-02-08,20260208_183944,,
SEVN,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,8.930000305175781,2026-02-08,20260208_183944,,
RSG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,219.94000244140625,2026-02-08,20260208_183944,,
LYFT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,16.459999084472656,2026-02-08,20260208_183944,,
SURG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.99099999666214,2026-02-08,20260208_183944,,
WULF,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,14.289999961853027,2026-02-08,20260208_183944,,
MCY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,95.19000244140624,2026-02-08,20260208_183944,,
CWT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,44.470001220703125,2026-02-08,20260208_183944,,
SATL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.5999999046325684,2026-02-08,20260208_183944,,
MERC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,1.690000057220459,2026-02-08,20260208_183944,,
FIGR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,41.27000045776367,2026-02-08,20260208_183944,,
SINT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,2.940000057220459,2026-02-08,20260208_183944,,
THFF,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,67.83000183105469,2026-02-08,20260208_183944,,
VXRT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.6100000143051147,2026-02-08,20260208_183944,,
TH,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,7.269999980926514,2026-02-08,20260208_183944,,
SAMG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,14.899999618530272,2026-02-08,20260208_183944,,
GCTS,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,1.2400000095367432,2026-02-08,20260208_183944,,
MBBC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,13.75,2026-02-08,20260208_183944,,
MKZR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.950000047683716,2026-02-08,20260208_183944,,
EXEL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,43.900001525878906,2026-02-08,20260208_183944,,
AUR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,4.28000020980835,2026-02-08,20260208_183944,,
PACS,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,38.68000030517578,2026-02-08,20260208_183944,,
CRSR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,5.170000076293945,2026-02-08,20260208_183944,,
ABCL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.1600000858306885,2026-02-08,20260208_183944,,
GBLI,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,28.600000381469727,2026-02-08,20260208_183944,,
AMZE,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.3740000128746032,2026-02-08,20260208_183944,,
STKL,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,6.400000095367432,2026-02-08,20260208_183944,,
OVLY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,33.619998931884766,2026-02-08,20260208_183944,,
FMFG,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,19.200000762939453,2026-02-08,20260208_183944,,
EBMT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,23.450000762939453,2026-02-08,20260208_183944,,
KITT,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.972000002861023,2026-02-08,20260208_183944,,
MRP,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,31.690000534057617,2026-02-08,20260208_183944,,
AEYE,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,7.800000190734863,2026-02-08,20260208_183944,,
MYO,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.8029999732971191,2026-02-08,20260208_183944,,
CRWS,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.0,2026-02-08,20260208_183944,,
BRCC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.8259999752044678,2026-02-08,20260208_183944,,
CSBB,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,58.5,2026-02-08,20260208_183944,,
RVP,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.6499999761581421,2026-02-08,20260208_183944,,
MNRO,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,21.0,2026-02-08,20260208_183944,,
CMPR,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,75.63999938964844,2026-02-08,20260208_183944,,
RRBI,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,91.04000091552734,2026-02-08,20260208_183944,,
LENZ,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,14.220000267028809,2026-02-08,20260208_183944,,
SXC,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,8.270000457763672,2026-02-08,20260208_183944,,
THRY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,3.900000095367432,2026-02-08,20260208_183944,,
GMGI,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,0.5699999928474426,2026-02-08,20260208_183944,,
RBKB,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,12.75,2026-02-08,20260208_183944,,
RCKY,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,33.34000015258789,2026-02-08,20260208_183944,,
NLCP,27.5,🔵 MODERADA,0.0,70,50,0.0,0,,15.477999687194824,2026-02-08,20260208_183944,,
TBBK,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,62.02000045776367,2026-02-08,20260208_183944,,
SPFX,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,2.049999952316284,2026-02-08,20260208_183944,,
NTHI,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,9.770000457763672,2026-02-08,20260208_183944,,
PENN,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,13.40999984741211,2026-02-08,20260208_183944,,
JACK,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,22.770000457763672,2026-02-08,20260208_183944,,
LINE,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,38.630001068115234,2026-02-08,20260208_183944,,
MNSB,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,22.86000061035156,2026-02-08,20260208_183944,,
SLRX,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,0.7799000144004822,2026-02-08,20260208_183944,,
FBLA,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,13.649999618530272,2026-02-08,20260208_183944,,
ARAI,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,1.399999976158142,2026-02-08,20260208_183944,,
LOAN,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,4.510000228881836,2026-02-08,20260208_183944,,
CATX,25.0,🔵 MODERADA,0.0,60,50,0.0,0,,4.710000038146973,2026-02-08,20260208_183944,,
AAON,25.0,🔵 MODERADA,0.0,50,50,10.000000692,1,BlackRock,96.43000030517578,2026-02-08,20260208_183944,,
GLXY,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,19.76000022888184,2026-02-08,20260208_183944,,
CME,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,302.2699890136719,2026-02-08,20260208_183944,,
,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,,2026-02-08,20260208_183944,,
KOD,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,23.040000915527344,2026-02-08,20260208_183944,,
MBAV,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,10.710000038146973,2026-02-08,20260208_183944,,
ED,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,107.33999633789062,2026-02-08,20260208_183944,,
FTCI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,9.5,2026-02-08,20260208_183944,,
SNEX,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,120.54000091552734,2026-02-08,20260208_183944,,
UNB,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,24.84000015258789,2026-02-08,20260208_183944,,
KNSL,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,414.1000061035156,2026-02-08,20260208_183944,,
LFVN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.03000020980835,2026-02-08,20260208_183944,,
CVR,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,13.59000015258789,2026-02-08,20260208_183944,,
TXO,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,12.039999961853027,2026-02-08,20260208_183944,,
TFSL,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,14.920000076293944,2026-02-08,20260208_183944,,
MRMD,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,0.0879999995231628,2026-02-08,20260208_183944,,
KVUE,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,18.1299991607666,2026-02-08,20260208_183944,,
TWLV,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,9.9399995803833,2026-02-08,20260208_183944,,
DIS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,108.6999969482422,2026-02-08,20260208_183944,,
HLIT,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,10.100000381469728,2026-02-08,20260208_183944,,
CLFD,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,30.90999984741211,2026-02-08,20260208_183944,,
VERA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,43.5,2026-02-08,20260208_183944,,
HUBG,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,41.959999084472656,2026-02-08,20260208_183944,,
MAA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,132.1300048828125,2026-02-08,20260208_183944,,
TUSK,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.3299999237060547,2026-02-08,20260208_183944,,
TEAD,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,0.6510000228881836,2026-02-08,20260208_183944,,
FBLG,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,0.2520000040531158,2026-02-08,20260208_183944,,
LFAC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,9.960000038146973,2026-02-08,20260208_183944,,
ALTG,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,7.349999904632568,2026-02-08,20260208_183944,,
ZEUS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,51.13999938964844,2026-02-08,20260208_183944,,
FSEA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,13.100000381469728,2026-02-08,20260208_183944,,
ABCB,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,85.94000244140625,2026-02-08,20260208_183944,,
NAN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,11.489999771118164,2026-02-08,20260208_183944,,
RVSB,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.409999847412109,2026-02-08,20260208_183944,,
MSCI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,557.780029296875,2026-02-08,20260208_183944,,
ABSI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.694999933242798,2026-02-08,20260208_183944,,
ECBK,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,18.209999084472656,2026-02-08,20260208_183944,,
CCRN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,8.6899995803833,2026-02-08,20260208_183944,,
OPHC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.059999942779541,2026-02-08,20260208_183944,,
GLBZ,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,4.800000190734863,2026-02-08,20260208_183944,,
CBIO,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,9.510000228881836,2026-02-08,20260208_183944,,
DMAC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,8.140000343322754,2026-02-08,20260208_183944,,
NWAX,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,10.100000381469728,2026-02-08,20260208_183944,,
XOMA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,24.86000061035156,2026-02-08,20260208_183944,,
LIN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,448.239990234375,2026-02-08,20260208_183944,,
RNAC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,6.489999771118164,2026-02-08,20260208_183944,,
ECG,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,97.29000091552734,2026-02-08,20260208_183944,,
MGEE,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,79.58000183105469,2026-02-08,20260208_183944,,
MVBF,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,28.899999618530277,2026-02-08,20260208_183944,,
GRDN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,33.880001068115234,2026-02-08,20260208_183944,,
SBSI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,33.54999923706055,2026-02-08,20260208_183944,,
CINF,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,172.64999389648438,2026-02-08,20260208_183944,,
SGI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,96.31999969482422,2026-02-08,20260208_183944,,
BAER,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.890000104904175,2026-02-08,20260208_183944,,
KOSS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,4.679999828338623,2026-02-08,20260208_183944,,
KLNG,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.150000095367432,2026-02-08,20260208_183944,,
BV,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,13.550000190734863,2026-02-08,20260208_183944,,
ZONE,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,0.2910000085830688,2026-02-08,20260208_183944,,
ECOR,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.449999809265137,2026-02-08,20260208_183944,,
ESTC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,59.119998931884766,2026-02-08,20260208_183944,,
TEAM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,94.72000122070312,2026-02-08,20260208_183944,,
FLD,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,1.7899999618530271,2026-02-08,20260208_183944,,
SHIM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,4.190000057220459,2026-02-08,20260208_183944,,
OSUR,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.7100000381469727,2026-02-08,20260208_183944,,
KCHV,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,10.210000038146973,2026-02-08,20260208_183944,,
GXO,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,58.90999984741211,2026-02-08,20260208_183944,,
JNJ,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,239.9900054931641,2026-02-08,20260208_183944,,
SAIA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,415.4599914550781,2026-02-08,20260208_183944,,
CBZ,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,38.27000045776367,2026-02-08,20260208_183944,,
TRST,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,46.06999969482422,2026-02-08,20260208_183944,,
HRGN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,1.7999999523162842,2026-02-08,20260208_183944,,
ELA,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,13.350000381469728,2026-02-08,20260208_183944,,
CZFS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,65.72000122070312,2026-02-08,20260208_183944,,
ACON,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.75,2026-02-08,20260208_183944,,
BHC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.880000114440918,2026-02-08,20260208_183944,,
NUTX,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,99.9000015258789,2026-02-08,20260208_183944,,
ENOV,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,22.59000015258789,2026-02-08,20260208_183944,,
SUNC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,53.86000061035156,2026-02-08,20260208_183944,,
FRAF,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,48.060001373291016,2026-02-08,20260208_183944,,
ASLE,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,7.449999809265137,2026-02-08,20260208_183944,,
RUM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,5.78000020980835,2026-02-08,20260208_183944,,
RXO,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,16.899999618530273,2026-02-08,20260208_183944,,
JJSF,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,82.54000091552734,2026-02-08,20260208_183944,,
ET,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,17.940000534057617,2026-02-08,20260208_183944,,
ALRM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,48.220001220703125,2026-02-08,20260208_183944,,
GLRE,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,14.039999961853027,2026-02-08,20260208_183944,,
BTCS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,1.7300000190734863,2026-02-08,20260208_183944,,
CBL,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,36.43000030517578,2026-02-08,20260208_183944,,
SMPL,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,17.329999923706055,2026-02-08,20260208_183944,,
LGCY,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,10.34000015258789,2026-02-08,20260208_183944,,
PRSU,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,37.4900016784668,2026-02-08,20260208_183944,,
ARAY,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,0.6200000047683716,2026-02-08,20260208_183944,,
DJT,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,11.454999923706056,2026-02-08,20260208_183944,,
TCBX,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,43.459999084472656,2026-02-08,20260208_183944,,
SXI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,254.2400054931641,2026-02-08,20260208_183944,,
COTY,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,2.6600000858306885,2026-02-08,20260208_183944,,
ICHR,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,32.150001525878906,2026-02-08,20260208_183944,,
IOSP,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,86.30999755859375,2026-02-08,20260208_183944,,
CTRI,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,28.93000030517578,2026-02-08,20260208_183944,,
GEN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,24.25,2026-02-08,20260208_183944,,
COLM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,63.06999969482422,2026-02-08,20260208_183944,,
TRS,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,36.11000061035156,2026-02-08,20260208_183944,,
AMBC,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,,2026-02-08,20260208_183944,,
DCOM,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,36.22999954223633,2026-02-08,20260208_183944,,
TDUP,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,4.920000076293945,2026-02-08,20260208_183944,,
JBLU,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,6.360000133514404,2026-02-08,20260208_183944,,
SYBT,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,71.19999694824219,2026-02-08,20260208_183944,,
CORZ,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,16.809999465942383,2026-02-08,20260208_183944,,
IART,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,11.260000228881836,2026-02-08,20260208_183944,,
NTRP,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,3.059999942779541,2026-02-08,20260208_183944,,
TAP,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,51.7599983215332,2026-02-08,20260208_183944,,
FMCB,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,1175.998046875,2026-02-08,20260208_183944,,
FMAO,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,28.290000915527344,2026-02-08,20260208_183944,,
SFST,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,59.400001525878906,2026-02-08,20260208_183944,,
TSQ,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,6.630000114440918,2026-02-08,20260208_183944,,
OSPN,22.5,🔵 MODERADA,0.0,50,50,0.0,0,,11.25,2026-02-08,20260208_183944,,
